video_name,hip_rom,knee_rom,torso_stability,heel_instability,toe_instability,knee_min_angle,hip_min_angle,torso_lean_peak,torso_lean_mean,descent_frames,ascent_frames,descent_ascent_ratio,knee_over_toe_mean,knee_over_toe_max,hip_below_knee_frac
237,88.31393248701747,109.49565472090757,3.2040857571288552,1.5610806574815328,2.3255656661479227,51.88950785512937,82.18545924129253,10.88696756309703,7.571420093003486,31.0,27.0,1.1481481056241445,-0.6420614919768782,-0.2511499076368495,0.1388888888888889
238,89.38592729099832,106.31306249686892,2.923013249067856,1.399081980922021,2.532915131099929,54.57127278901204,80.59933194876518,11.382232826769432,7.836842522991993,34.0,27.0,1.259259212620029,-0.6401510418304812,-0.3000428061808263,0.1666666666666666
239,72.3649383534771,85.62463286326059,2.7706742805704474,1.1632626971130435,3.233863797602655,50.17432746846763,76.05726119469199,13.060451592991196,8.499150805667691,34.0,29.0,1.1724137526753875,-0.677583036676717,-0.3772154869333493,0.2777777777777778
240,65.40312401263381,83.20856860214039,4.767342225247177,1.4959743663873253,0.6573628825116099,60.7031369035773,90.33272559706822,13.906696251373743,11.041244183159268,33.0,24.0,1.3749999427083357,-0.619460277499634,-0.1976662500743666,0.0
241,76.79836061767519,92.19750137192092,5.252806466165129,1.7417500911186532,0.7901997797523926,61.86976876971217,85.91401179846132,14.92909352724746,11.144886692043036,27.0,25.0,1.0799999568000016,-0.5841602074279195,-0.2002063578696352,0.0
242,57.99439862452758,73.6292574830928,2.1727392743558,1.310755372477226,1.01856745314707,65.78324259490145,92.4951333355231,15.24494331752935,11.948802004031734,39.0,27.0,1.444444390946504,-0.6140339226421703,-0.2256776558075452,0.0
243,67.26212038870072,79.04249020940436,2.6735227181891434,0.6344045370587307,0.9491950932079044,47.01313655199186,76.33190233462973,16.283050686385664,12.418768963417312,1.0,30.0,0.0333333322222222,-0.7269805278412488,-0.5238150338128086,0.3055555555555556
244,83.19920751801057,96.55439778870412,2.801472649844569,1.0172503850333403,1.6275814668952389,43.49508563761008,67.62346559486708,14.020084883561887,10.952282883033185,31.0,30.0,1.03333329888889,-0.6765376368383424,-0.4435387946043127,0.3055555555555556
245,68.48382568177135,71.30570298100494,3.473621405007913,1.1839954234850076,1.2222354867752443,50.75683498145434,73.72353275691154,13.574317179301312,9.67934832476574,34.0,36.0,0.9444444182098772,-0.7023985420050113,-0.4581272143135582,0.3055555555555556
246,65.2397372540908,71.00634670014855,2.561109915714487,1.3001558102762267,0.7018549561690439,54.52664387954334,80.47936722459688,15.480226564069136,13.308550914065224,34.0,28.0,1.214285670918369,-0.6641892882374103,-0.3377403648040396,0.0
247,83.61151773413765,93.02637721926348,3.847337029805684,1.17652705471697,1.5925995791561731,50.423972817071984,74.60363673817757,15.586705291318347,11.457118366003218,32.0,27.0,1.1851851412894392,-0.6209008282772144,-0.3562357318497031,0.1944444444444444
248,86.46954517187065,92.947354127449,2.692465841014311,1.5679155262843858,1.5002873039461782,47.63849964064285,73.36731751488854,14.12201641597514,10.824814145881003,31.0,27.0,1.1481481056241445,-0.6389040987467354,-0.3486558158434329,0.1944444444444444
249,49.862522404173006,51.91673282645976,2.1938288228695573,0.734618327049902,1.084108155220689,83.66848847114252,82.10672323946594,34.981279118302275,26.872202084459687,1.0,33.0,0.0303030293847566,-0.4389906518312458,-0.2920942760977966,0.0
250,53.36084657376854,54.45157828797649,1.64839735399488,0.8410197498621846,0.7168549110880922,86.76815569543753,86.10800453565976,27.333441287259028,22.40123358774813,32.0,28.0,1.1428571020408178,-0.4606156321907167,-0.2196044392792388,0.0
251,63.76132475472173,65.69024050400826,2.6167946459220506,0.920362549133714,1.4526042265063683,87.12954419673805,87.54659706041258,25.322252579503026,20.95423993648002,1.0,33.0,0.0303030293847566,-0.4643773481168418,-0.1775080862394351,0.0
252,47.56800761368373,64.43443290428684,3.2676033446812967,1.0833887980761558,1.575714427669352,73.99754269981,78.52770553880603,29.41785373353691,25.90860062437474,37.0,35.0,1.0571428269387764,-0.5280590570913636,-0.2454789185047735,0.0
253,65.17706867146529,81.09529510169673,1.504373872280796,1.5275312159874412,1.1858363006871546,69.29376210338245,73.99035503237235,29.04893223634943,22.93327765998855,33.0,25.0,1.319999947200002,-0.4981140321407138,-0.2195607668810179,0.0
254,80.36632891619311,83.85018506846505,2.835198133020944,1.098497715285851,0.5082355564867733,65.72359266334128,68.76619703965986,24.40394611480349,20.148812648714497,32.0,31.0,1.0322580312174827,-0.511742037947892,-0.2861324757765924,0.1388888888888889
255,41.3918303092007,34.05577087597193,1.0420404373229624,0.8727447404340388,0.7571231942464426,83.02379218433772,85.84851286443262,20.320608288540356,18.933280266795187,60.0,6.0,9.999998333333613,-0.4681334696807026,-0.3613993430403959,0.0
256,39.41514460743031,38.81884900452047,2.2024090226838764,0.983170105470454,0.4852138080492437,73.11251646527994,74.85397642514397,22.7083602180275,21.247612001644868,1.0,43.0,0.0232558134126555,-0.4745519201477335,-0.2781427789601609,0.0
257,35.97787336581936,36.364254524965816,0.7275524018081049,1.0118175099850062,0.5688973333799968,74.12006192041002,75.1862132799935,22.83053803769985,21.890183801958987,52.0,38.0,1.3684210166204998,-0.4686945404187596,-0.2995275875824021,0.0
258,33.64215005064098,36.08223125945491,1.2881859978210646,0.7001647170112958,1.4444002308331243,58.30463053400877,77.42669742871597,15.04015584179118,13.108908200505375,60.0,42.0,1.428571394557824,-0.6515817786041698,-0.4985877699029477,0.0277777777777777
259,24.36397265487811,16.977480033389085,0.9679504197090144,0.467603417113166,1.337215402552294,76.16607446118648,91.69863993476002,18.57837066788082,17.298148123799475,53.0,44.0,1.2045454271694225,-0.6145217633699039,-0.4612876088567764,0.0
260,38.46263759159311,41.39781624558222,0.9591907152082908,0.969851739392514,1.141881503590618,75.05293428563218,94.06458467807926,17.98570788323319,15.755169182324297,2.0,41.0,0.04878048661511,-0.561992605849016,-0.3890907729332302,0.0
261,23.790990693991745,38.60440801480482,2.968777629714906,0.7885942197069735,1.4476082445247,134.66987367632635,155.7266332909653,5.484041684025572,3.75559813921485,31.0,17.0,1.823529304498276,-0.2966895767436412,-0.0857957773924415,0.0
262,25.72006324766764,41.47685384177319,2.618224173490121,0.9497485111151156,0.7599247099385168,134.05218352160648,152.15182890353506,6.568174326370489,4.533748508782958,22.0,15.0,1.4666665688888956,-0.269773546541443,-0.066449022622554,0.0
263,33.25304967056292,41.220297389559406,3.6323015386624378,0.7663662325542924,1.1454467100290804,121.97201386483384,137.91223970698582,10.704289975179377,8.343189954839055,33.0,20.0,1.649999917500004,-0.3536626996511426,-0.0921661878826633,0.0
264,22.75639229173004,35.39363368825332,1.4208761076240326,0.7411669753397283,0.8676088914268469,98.38878138826864,122.69063146565536,10.09944551157951,9.487233056666472,54.0,29.0,1.8620689013079688,-0.5321423577549587,-0.3580653708991096,0.0
265,18.44880143278158,28.74718336542972,1.1870680978255412,0.3917647185907522,0.698124809517528,111.15512379970022,131.3243255428102,10.250193853320736,9.4065301400121,60.0,27.0,2.2222221399176982,-0.4490805640169295,-0.324936345300175,0.0
266,41.88645816903201,36.934427510258175,4.288736298318466,1.052512956607271,2.169171858752022,87.19205957203967,88.67095031275537,18.248127034258445,13.559833542965936,38.0,58.0,0.6551724024970276,-0.2968947411410484,0.1099125810561479,0.0
267,88.30792366248318,111.82522011149098,11.565655681841877,2.2318997122321367,5.6298980036439055,62.40684310148463,86.82098501311708,143.90717500629532,48.67059712170526,9.0,4.0,2.2499994375001404,0.1233455229099687,0.5104972399867171,0.3333333333333333
269,114.86718331632358,124.85153410332012,12.730002310291267,3.91667550387621,6.519344330012536,35.36257795571277,48.21745703066582,5.856174994729432,2.333066391049176,31.0,18.0,1.7222221265432152,0.5448817322867117,0.9605691907334936,0.5333333333333333
271,65.12074134019554,57.11863604491683,4.63104089079247,1.9884237164833785,5.455873026429366,55.09056951876146,61.75005373976174,26.32368047800386,20.13846532133253,32.0,37.0,0.8648648414901394,-0.5239218826349784,-0.4788648179095162,0.3333333333333333
272,31.32975446227384,22.136187984432382,13.222967333344542,1.816422684833672,2.091631742183691,98.73659632950984,99.60102406512958,17.674698129779088,13.316650624137909,36.0,30.0,1.1999999600000013,-0.3718725690700848,-0.269002602760333,0.0
274,29.05656935429201,44.53688614375503,2.821683165987291,2.263908020814657,5.989115183273595,131.86576999674585,148.100040950626,8.002342056309788,6.008549059537041,4.0,7.0,0.57142848979593,0.0729272945750497,0.5215244877664169,0.0
277,56.89997114524188,48.36080567386715,3.9810723875449794,0.7468231773772277,0.8413972242163605,72.69498316181883,72.40076647081223,24.340605743466757,19.02223128557617,36.0,3.0,11.999996000001332,-0.456474164613697,-0.3174454472001006,0.0555555555555555
278,67.28951322680865,64.3828892839627,4.490325272997185,1.449985192870669,2.1282176676277738,72.59761117705415,74.67885575935406,23.024466537353824,20.27824001210241,34.0,32.0,1.0624999667968762,-0.55954620021019,-0.2186377754493633,0.0
279,78.26406896044678,69.94688961179492,11.509570590117312,1.82978207394688,3.257328677904225,73.74592728722132,68.99342776332956,29.119063913434506,21.66262926672964,29.0,53.0,0.5471698009967962,-0.3423595651170877,0.098380173431504,0.1111111111111111
280,63.802412490780014,66.95340348338775,11.12213308585762,1.5037223336785848,1.636779811971406,62.951060705700826,72.521121701838,30.39074834653272,21.60687900260604,30.0,48.0,0.6249999869791669,-0.4787250260607052,-0.3306233002454128,0.1388888888888889
281,62.98653091606039,62.36848768145294,3.104369993735554,1.1063998070304963,1.2798695318688424,55.756795631346215,70.90484827222153,18.0597397266071,9.297703146919671,22.0,31.0,0.7096773964620194,0.4160323873430298,0.5924147295670821,0.2121212121212121
282,12.362203666812889,32.37229802675259,0.7448228112776955,8.186207396073874,6.98733290297454,145.8770379454024,161.70613768967567,3.5618338142710138,1.2461390848877656,19.0,20.0,0.9499999525000024,-0.1777752683407648,-0.0785510390632317,0.0
283,24.81113803744668,35.52631799117593,9.313765537870148,1.3908771644239668,2.503599041883436,111.87030737782608,127.29838859615916,8.298478415035493,6.266658406521242,28.0,16.0,1.7499998906250067,-0.3808534925767305,-0.2074071204506141,0.0
284,57.1201777710331,51.40635868242623,20.214703240123423,1.7982004333524182,4.739235435991136,79.85458668510103,85.80182256478088,21.348061053213925,17.1159339854396,34.0,43.0,0.7906976560302871,-0.4362571319561197,-0.204855173693482,0.0
285,77.3364894041059,55.3121468335594,3.1703571167568736,3.329089563540464,3.56676829745462,114.05329251701284,91.63283723131734,25.968442418149017,9.49965904807414,5.0,8.0,0.6249999218750099,-0.7263985334416689,-0.0943202809307632,0.0869565217391304
286,80.73509871960432,86.80564207653251,3.301508174104675,2.20816405028938,3.446460174909719,83.2887195224246,94.93354509482448,20.152996251909077,13.850068464523083,19.0,32.0,0.5937499814453131,-0.501346520205662,-0.1505671167148396,0.0
287,75.42146601399574,74.07750428896455,4.636006862956775,1.205955517051949,0.9413525953691876,45.765832324759934,58.55823993065244,19.53947429315258,15.071237911853522,43.0,3.0,14.333328555557149,-0.7256783578977056,-0.5021174826337274,0.5555555555555556
288,73.6126201709688,73.60482277055439,1.8533147837129755,0.5082867051160032,1.4257336617166465,56.219742479083614,65.07856588930426,16.534134506278537,14.508940398304166,9.0,26.0,0.3461538328402372,0.4636100593297615,0.5266148808240558,0.6111111111111112
289,8.504814077022715,13.059172783022014,2.471303663408594,0.8397226948066956,1.138985195825048,52.78255947026974,56.45692304369372,20.115821047031183,17.667456130160115,60.0,2.0,29.9999850000075,-0.300874468345737,-0.2221738790227103,1.0
290,54.28810616743192,62.115474652775305,23.208926492960146,2.5186898922776555,4.235605584344451,88.54164988752751,114.24773540421808,13.725180833762405,8.522487572136585,15.0,9.0,1.6666664814815022,0.5517236504811319,0.7247634785762387,0.0
291,30.333043316899406,40.59843906929781,3.9803397756299934,3.1199511254276406,2.947893462058347,56.9742612604923,85.7502338223842,15.356007597765926,11.71885540709093,36.0,40.0,0.8999999775000006,-0.5493297646004643,-0.4104431707633661,0.0
292,78.79305566829206,80.6878387365275,4.82164458020842,0.7606934650630992,1.0228524294857753,56.22088828806211,46.72177035209208,33.424496688847334,28.80993686529752,30.0,27.0,1.1111110699588491,-0.4137702954905771,-0.2350905087177264,0.2777777777777778
293,89.86369418081739,87.56547700541108,1.18936259127108,1.3763214167324485,1.327107812495846,53.64424961164456,65.03863876617214,12.555157064274043,10.61746951497418,2.0,29.0,0.0689655148632581,-0.861748548077334,-0.449009689382411,0.3888888888888889
294,35.76778728331618,73.15315790594849,5.602692812717832,3.1012768996538966,5.043227009320725,100.15968282278936,130.71003288202922,14.796103348417107,10.657800794459204,30.0,1.0,29.999970000030004,-0.0168086534872804,0.6878162633247363,0.0
295,54.92252025227617,56.051255381660944,4.050298104257595,1.113080670929347,1.595522431285783,52.1370436900742,68.16915668808001,4.925913530427226,1.6195685886596811,37.0,1.0,36.999963000037006,0.4333135590470759,0.6575573949041322,0.4705882352941176
296,95.85950808382316,88.6952824322737,21.498565300849798,3.0316455934037205,11.329966645710911,70.33638057968122,32.459789800310034,70.52721183214946,64.59312420952523,16.0,27.0,0.5925925706447196,-0.5499888337013114,0.4881166506763978,0.1363636363636363
298,32.35321481376613,50.6023524463045,1.8180119078052024,1.2967347085482217,2.95692247991033,40.52854007608261,142.42792825695506,99.05761912803018,96.45823841049642,38.0,36.0,1.0555555262345688,0.2994745377029923,0.4388511660219638,0.4
299,16.507969258638468,34.8355823654675,5.416894253339973,4.328546822388846,2.793286527696784,89.11399625130616,160.77499617960777,27.55633403296574,22.99827280179541,9.0,8.0,1.1249998593750177,0.4869279643168628,1.4748326592106331,0.0
300,68.39102628716888,77.23402195423682,20.84979847864412,1.5690724720008318,2.3297893823931752,51.66686919847776,67.2293587260635,22.094683786484108,18.070920613704185,30.0,36.0,0.8333333101851859,-0.5525911342581252,-0.4505928695138899,0.2222222222222222
301,50.237333782963205,61.35391230972803,60.3387344654493,1.976057497832317,6.523615939303415,109.08821899554069,127.31026225868222,26.40925597815324,5.890656641537671,14.0,6.0,2.333332944444509,-0.100915181904541,0.3819752153706274,0.0
305,16.04171692312829,12.98940727230017,9.58417759767129,1.1279211256452648,0.7731050015262407,85.72837958099129,106.31017436159514,9.154662478936272,6.513849314466773,57.0,5.0,11.399997720000457,0.56999279126115,0.7049300321962808,0.0
307,39.38212273956341,82.85588374243916,9.721423980485303,3.998399420179364,5.309618643493325,54.822087356328566,88.48105968961198,83.59733590480157,32.177829532488204,29.0,59.0,0.4915254153978743,-0.5135785026300835,0.5807230132727592,0.0
308,35.690840456820524,39.455410078896456,0.910041771286754,1.6154730731253983,0.3850402806820673,50.91089641078403,47.8327184893827,26.38055249754406,24.815324004273776,1.0,34.0,0.0294117638408304,0.3310158052138238,0.4014449786023821,0.7777777777777778
309,73.26335009529272,63.01795286167452,19.908897538347063,2.232258410412525,1.8938271553057533,89.31142672572715,93.83573693575649,28.591016452273674,13.174464163303798,25.0,12.0,2.083333159722237,-0.5085132216393148,0.1913587551489645,0.0
310,73.32551166115026,87.21230733893981,3.13818105789101,2.923147265683042,3.967567239368436,54.198521495411065,69.99869498266803,18.27736167371579,13.72943892797493,33.0,20.0,1.649999917500004,-0.4810124516781409,-0.1502389946871478,0.2222222222222222
311,61.12519918963166,64.2335976045637,5.81938987273464,1.1685012806495023,1.1456357892108069,75.67295624983316,84.49596301813209,14.917401935394947,10.637026860135716,4.0,24.0,0.1666666597222225,-0.4185801204527433,-0.1424537794355265,0.0
312,20.993667901296448,22.04187704395352,1.5995061799238777,1.0591353091122928,1.3441558799644455,98.86732350608804,111.4354625750106,8.247520671342489,6.388258852497999,3.0,51.0,0.0588235282583621,0.3023638411905881,0.4123033449712524,0.0
313,39.1837750926895,40.602369443772304,1.4235037013142249,0.8043648638116931,3.77446860176272,92.4152534859388,103.94975057427826,14.120730167680149,12.552058218306682,38.0,40.0,0.9499999762500008,0.9850150088375936,1.0436398626863947,0.0
314,28.132191317701,45.80953115797784,11.14747626099278,3.270929304339789,6.060208400520397,102.93772835585314,135.86584422816995,14.173404276883048,6.373169057988398,2.0,24.0,0.0833333298611112,0.6532597340537536,1.020284964898309,0.0
315,114.4538728718521,88.44021874419843,28.592002310118197,5.596662473600822,15.683156297342338,50.9354042329112,56.767581296257305,71.36210061928477,56.32662556362788,1.0,9.0,0.1111110987654334,-1.299598353388396,0.1710796154225044,0.0
316,49.45650276649884,54.27740960431018,6.570071773246258,1.0845509291702105,1.858731852771186,96.78027883966362,102.70385353415836,20.426128735049605,16.95761178489302,33.0,26.0,1.269230720414203,0.3686907596197198,0.5745997231985157,0.0
318,13.894085613483329,27.340119239581934,0.6663683890660419,1.7845033407319657,3.238267275934107,96.66629290554732,123.25415032365191,4.139363267024423,2.63732045776227,39.0,8.0,4.874999390625077,-0.3838181905652869,-0.2873096577600658,0.0
319,33.27320633734797,24.84841379791999,8.122454634476425,2.074847343680265,6.639883786044175,139.35236528849,126.58995420256156,40.67066019005162,11.476010793014236,20.0,21.0,0.9523809070294804,-0.4635013587760489,0.1581626176699946,0.0
320,26.698565190879705,29.55389047019044,2.4526024221946843,1.3890894880663125,0.6482235124678859,56.88404272007496,70.51077606171137,21.920078693530247,16.630191655106437,3.0,29.0,0.1034482722948871,0.3709891312213365,0.4070405936243806,0.3888888888888889
321,48.820736491521664,46.296329557085976,5.661528322041558,0.6590906152188998,1.9386359063647065,57.41524550611283,43.78245022852071,52.41496716959375,43.84466562629321,41.0,43.0,0.9534883499188757,-0.4919103181269419,-0.2414127999163992,0.0555555555555555
322,51.34629093811509,50.300466978825,1.8229189960205925,1.320385684810378,3.832378928539598,57.371443714523565,75.84053596609786,18.327140510234926,13.637059445126743,32.0,37.0,0.8648648414901394,-0.4186414576191299,-0.274877338786982,0.1944444444444444
323,75.879148435121,68.73141765238658,1.7253770010570617,3.2511628634568144,4.013390880538832,57.35778556832143,67.39920264756681,15.198544828692247,12.237112345513754,2.0,32.0,0.062499998046875,-0.9314193958953796,-0.575998486872526,0.1388888888888889
324,49.128743282152485,56.83411242219027,3.1021382059338247,0.98374715916832,2.054207231189673,38.60168461895381,72.60462250280791,22.83319622919823,15.960515574420867,33.0,32.0,1.0312499677734386,0.566058416556196,0.7041826568599404,0.1111111111111111
327,46.98331638780512,64.90345417175875,14.547554910380857,3.291275792648772,5.261648589891783,102.30569080294524,113.22940617613956,16.149960580655776,7.062544725817115,8.0,5.0,1.599999680000064,-0.423669726691002,0.3820273494151492,0.0
328,20.720367528828817,25.042392913600292,40.73207348436958,2.144957461804315,2.6901318420087588,89.38295218165324,89.52644312565293,22.09570381626748,19.76168707803866,7.0,8.0,0.8749998906250137,0.4029907700295319,0.567532040345115,0.0
329,47.287300766468064,56.01906541025053,1.0934621329609255,1.1561924139112263,2.384351306332195,49.40729362214197,69.32827550317714,14.236352429935224,11.170171451100044,42.0,55.0,0.7636363497520664,-0.4399328736006571,-0.2523207609702705,0.4444444444444444
330,85.05595043516917,84.27304222467227,6.971568048159402,1.664303661171517,2.636458309104506,52.902925163150016,64.8727489817087,25.400847670920893,17.24795500383605,25.0,27.0,0.9259258916323744,-0.5989918029143959,-0.4266660094944247,0.1666666666666666
331,1.129934646617329,0.9055139583911682,3.373237274400034,0.124305434427832,0.9837300263118132,174.09276246299905,165.07462356939425,4.327079541020664,4.002445791958003,11.0,14.0,0.7857142295918408,-0.0806650935499825,-0.0752617819446944,0.0
332,38.95319178594943,55.05500492871221,6.7118760129376,1.106793064128599,3.253289828818493,82.64825969342422,92.19202904480356,19.60314468546665,14.13794295152535,31.0,50.0,0.6199999876000003,-0.3036355475246425,0.0232335814246109,0.0
333,58.07824580041615,66.50696234641157,4.67677166541018,3.4253221630563333,5.248709269569169,45.26921625088523,63.27809654084506,19.925983010258378,16.394584570741007,30.0,31.0,0.9677419042663902,-0.3512099793741502,-0.2702086854154316,0.3611111111111111
335,43.8898546169136,39.12698416072107,4.500565250502915,1.4262570354736233,5.338291710110543,44.82605190238423,59.36651207143921,23.48205315212976,20.21600280077425,42.0,41.0,1.0243902189173115,-0.6198628235924901,-0.5928917260364032,0.2777777777777778
336,43.456569667530495,51.80459738272302,2.330657260459432,1.452820838840327,1.0716974268705783,41.42761621836792,58.02544803944598,20.715361284999297,16.220722291580316,37.0,32.0,1.1562499638671888,-0.4113362316289615,-0.3483937462500913,0.6111111111111112
337,91.0209186878386,115.88059539323108,3.4782872729971737,3.7151037738615753,3.6514678065363455,44.37816462493624,69.47255955156008,18.311847189387848,10.237016688922502,19.0,22.0,0.863636324380167,-0.4407288838847651,-0.0058279765728352,0.2222222222222222
339,20.679350527797112,30.83440103252977,2.564015350730181,0.9523848161086372,2.2192119251853084,68.38662429994712,74.01850002744132,25.55707726789137,23.22442449012828,43.0,45.0,0.9555555343209882,0.4292762889750067,0.4876021220668085,0.0
341,66.23191915273782,82.38340277678519,1.7831286819559922,1.8764156806971344,1.393799174335972,69.62938328249713,89.71199581741081,9.100625516813512,6.83089504099588,59.0,30.0,1.966666601111113,0.554644719090552,0.8511616051631505,0.1428571428571428
342,151.18418336031917,75.29733313757794,4.178600324234455,2.1103679684977035,7.14775058389496,96.44625103199934,18.14336653606284,176.01298652452795,63.64328836464563,12.0,4.0,2.9999992500001875,0.4611208203941709,2.3515845964697726,0.0
345,47.040807513947456,32.32154703654189,8.19847453345397,2.7406859556781487,4.886976722809838,75.3273512338631,72.91621087969352,29.30921785125388,19.030030786301086,8.0,4.0,1.999999500000125,-0.4138016021289419,-0.1720648926498715,0.0
346,23.08172371624036,55.04119443200251,2.055934554540244,2.2737883301571453,1.314486149532576,97.03157316074946,140.69895841794616,7.909908662475239,5.171647406249432,17.0,23.0,0.7391304026465042,0.046544595177159,0.8149739322141549,0.0
347,76.0847621829767,69.563351655941,8.388189619830234,1.6753846955432985,1.5417956120900431,40.242236073983854,40.76822472068941,25.47481429118682,22.972309894078577,42.0,39.0,1.0769230493096655,-0.7330683179161762,-0.5606944041310723,0.5833333333333334
348,73.5583444166235,66.92883160181,12.197640993691888,2.037095448826652,1.45861579560125,48.40673436291564,48.03766302276916,29.16466656370281,24.15141886743964,1.0,46.0,0.0217391299621928,-0.7394397017586174,-0.5424676674029275,0.5555555555555556
349,82.75103967103874,82.86386943868885,3.6877301423219526,2.1833832855515904,1.4033484517574832,74.49501962146661,75.81197740653911,17.726878379720386,14.457312732398655,26.0,23.0,1.1304347334593594,-0.4020210918742825,-0.0456903250279784,0.1111111111111111
351,36.49759343642484,31.45704446046764,9.63451295265891,3.36392570504749,3.8835277329398896,130.66435133332217,134.34680545913525,38.24999903107249,9.90268304441862,1.0,7.0,0.1428571224489825,-0.334519191531293,0.0842247696223156,0.0
352,54.706274248242295,59.06718375464047,2.3832406517839244,1.503203332109276,2.91177387849972,90.126069716825,110.62238821540431,12.506777461909191,5.174229895576451,31.0,3.0,10.333329888890036,-0.6044392071043637,-0.3767010345326193,0.0
353,74.6553482056642,56.68670810327926,5.141039292820699,1.065664983188186,1.5958510928211789,60.09068406832528,67.37667627644238,22.254936862022703,13.110441560653166,38.0,25.0,1.5199999392000023,-0.5501460825935702,-0.3803722036201222,0.2222222222222222
354,17.563231907345425,16.979238378258657,3.259715521814405,1.314087352209878,1.574596507242531,149.14311819739686,156.1478667075882,9.356827846945594,6.764525421626847,25.0,27.0,0.9259258916323744,0.31740273078434,0.3908944110090354,0.0
355,92.72587342465548,93.861587763071,7.692854358976001,1.9663372895641764,1.9352522601992124,70.75430265914906,75.76965033954254,13.821771287199804,8.662560092917893,17.0,33.0,0.5151514995408637,-0.5126221357629364,-0.1295223759090734,0.21875
356,66.62054117896592,53.73243319192429,38.88089438359878,2.2751600615527168,1.9508796216165616,77.17992547439704,87.32682482462396,5.608261070874723,2.544425712219565,27.0,35.0,0.7714285493877557,-0.4404247823978663,-0.3967567521918676,0.1388888888888889
360,20.632556083238683,25.593073327461678,18.22882075430249,2.278923144075262,3.1541394690288085,48.48412116030331,84.4282864162204,8.668401432491185,2.7720890701100007,3.0,1.0,2.9999970000030003,0.7131871197496917,0.834626237600862,0.24
362,48.56607256284967,49.76430891074389,7.179091818026706,1.576402535456489,1.8063903086114104,65.66888561497339,79.33500636343227,23.9731448377803,14.62475588577039,33.0,5.0,6.599998680000264,-0.6402181515419957,-0.4814815106280785,0.0277777777777777
363,54.20495306244571,44.04349661656504,3.405345799000897,0.776885338935361,3.561386116854073,45.4305041216832,52.42789883712986,13.603060713468372,11.412049157312596,46.0,59.0,0.7796610037345593,-0.482998918917164,-0.3997921016110549,0.6111111111111112
364,45.16384792679389,33.57235233411704,1.823365124810963,1.1573935384399383,1.6709550057674618,91.57950955046068,83.24589805678511,28.19365084215712,24.1841806834551,50.0,25.0,1.9999999200000032,0.3170070746046354,0.4166554828097564,0.0
365,43.774105799044335,47.27595262292843,5.168701249733738,2.3977739589288607,3.286605381247759,87.40086968985659,90.64137291176412,19.655202878119383,16.101186424340426,3.0,8.0,0.3749999531250059,-0.5539021099437084,-0.0042370243912701,0.0277777777777777
366,109.34490921112992,78.88320134368925,4.354012178256523,1.8068472806197309,3.813347047425606,46.11950095020666,14.92036707012417,23.179157990190436,20.49117903232744,38.0,6.0,6.333332277777954,0.1213756726075653,1.5940734425321808,0.7222222222222222
368,10.217227558224543,16.50558049287929,0.8076807161334952,1.329952420530799,0.910004226263754,75.53353090761068,61.68019891877426,33.95371459328665,32.567142528307514,4.0,10.0,0.399999960000004,0.2198382381445297,0.3186932065211088,0.0
369,45.62315958302389,55.02526502456409,2.082586145291642,1.2298233726859182,0.9631673115192666,49.413288845681095,74.0079453900917,13.181712405125127,8.917424439721707,55.0,46.0,1.1956521479206057,-0.5472152562150243,-0.4649618515716883,0.2777777777777778
370,29.871552991143588,37.282186313040086,3.495041499929223,1.3285312561885774,1.561848096672909,59.8239290457102,76.54618451907663,20.8977676024099,13.54207602788034,60.0,55.0,1.0909090710743805,-0.6345969842635555,-0.4954954604409304,0.1666666666666666
371,103.83856310958636,102.01282463740122,4.136301594057332,1.8414827328042225,1.8003016010425783,42.288293758964535,57.05914835243767,13.025212665972148,6.954190960704607,23.0,28.0,0.8214285420918378,-0.5562355727312615,-0.3553238905919734,0.3611111111111111
372,65.01059249609105,64.16439280895843,6.607898129717485,0.838251583434778,0.7555810452914561,70.85530342542314,80.63863563061037,22.17273996202832,16.44447640577065,30.0,26.0,1.1538461094674572,-0.5533622205301229,-0.2570683770042451,0.0
376,48.73005978661703,45.72865981049187,6.075507637487624,1.1108913342857898,2.220370493940333,41.10899995810815,48.70771990889512,20.63250898404049,19.03608470473668,38.0,3.0,12.666662444445851,-0.521985426773946,-0.4576424407407674,0.8611111111111112
377,20.068176757801496,18.131863604473978,3.5091525340116907,1.3270629091550372,1.309804885293402,102.60337243479266,112.69534201668525,13.863993324773157,9.721764428578073,13.0,44.0,0.2954545387396696,0.4599380011905649,0.7349274222570473,0.0
378,61.36061081655379,64.10765954924547,5.01809578903611,1.0594885905830114,1.342777667898192,75.88334127989144,84.14090621577961,14.892153345128133,10.800676223435298,5.0,22.0,0.2272727169421492,-0.4157394439525599,-0.1424413011388715,0.0
379,45.115391151710526,50.580235847001234,45.06067347333634,1.824526617906329,1.637849100396432,90.06035779683333,107.39302561755042,4.200124784737067,1.7172557602127916,4.0,3.0,1.333332888889037,0.0834480658871789,2.3468024208235825,0.0
380,77.82691963488688,53.1391554616784,3.663484745956727,2.2317859060079703,3.85155565166262,68.6937137487975,52.39463844447116,15.573770587470316,11.33729235916811,30.0,14.0,2.1428569897959293,-0.2662603890772829,1.0791223853059126,0.3333333333333333
381,25.020270424447745,18.104073222832533,6.017779637409426,0.9301332809896622,1.715163233667325,45.79253915576992,54.49394468172285,23.2839647711385,19.97394356429541,6.0,50.0,0.1199999976,-0.5886403318513307,-0.3777615261346145,0.8333333333333334
