video_name,hip_rom,knee_rom,torso_stability,heel_instability,toe_instability,knee_min_angle,hip_min_angle,torso_lean_peak,torso_lean_mean,descent_frames,ascent_frames,descent_ascent_ratio,knee_over_toe_mean,knee_over_toe_max,hip_below_knee_frac,squat_depth,lumbar_flexion,forward_lean,descent_control,ascent_sticking,foot_stability
21.0,26.41874465806339,30.286950139171267,1.55989120556106,0.5356414364622757,0.6713713469462972,55.06120971227111,84.21038758210328,11.601648096416705,11.192691437591511,44.0,7.0,6.28571338775523,-0.761731970457872,-0.7395771071221333,0.0,2,0,0,0,0,0
22.0,15.22099177285864,13.175512559596768,2.5356449263957463,0.895552609174139,1.1002168528340377,56.50466513301376,81.78985442978004,12.470576659232735,11.785854061634687,10.0,5.0,1.99999960000008,-0.7668111863526432,-0.7063530358567711,0.0,2,0,0,0,0,0
23.0,21.280466207298275,23.999846642308768,3.83066333123523,0.8204183109991382,1.0185477843841697,55.94312264717969,71.54935752697128,23.70682209143256,22.721519736371768,16.0,4.0,3.99999900000025,-0.7258020217830379,-0.6488682781932463,0.0,2,0,0,0,0,0
24.0,58.1186458797378,55.272722035689085,0.8816787708806871,0.6609015992453017,0.8502563883549319,56.13307417014879,71.79690729259083,22.13093729292256,20.21939769450795,44.0,3.0,14.666661777779408,-0.7478305839179202,-0.6558191672342403,0.0,2,0,0,0,0,0
25.0,17.772497608509383,17.723997847671342,4.456134031447095,0.7902525557362503,0.7685327728906184,58.21358175140692,71.34570294188822,22.87046700674397,22.269839182698053,12.0,42.0,0.2857142789115648,-0.6899705691373881,-0.6185201878198675,0.0,2,0,0,0,0,1
26.0,66.89247830288404,68.62630981151621,2.54195371697083,1.524849078819163,1.9920716401197995,82.27512325858514,90.52389576006884,18.16209596429801,15.24183911589366,32.0,34.0,0.9411764429065752,-0.545052366921009,-0.3661256265569748,0.0,0,0,0,0,0,0
27.0,51.40949726002066,52.996042499045856,2.4496805096969583,1.5047060370742278,1.4984757068931025,78.63071120052571,85.96856728633438,18.18926086404672,16.529806137881078,38.0,33.0,1.1515151166207542,-0.5597533158956216,-0.2978669597221148,0.0,0,0,0,0,0,0
28.0,51.271697298080994,52.62274417292777,1.3224120085824622,1.4903105785228734,1.7940330245396277,74.44239075477192,83.0555645319507,17.03945864716095,15.02411356320778,3.0,33.0,0.09090908815427,-0.5649560212961996,-0.3748023191359202,0.0,1,0,0,0,0,0
29.0,49.84665952815314,55.50285878548529,2.67509798450596,1.5467548445552064,0.6644936216269348,83.17020707595633,94.5265596765698,17.923556619043175,16.111447720115976,35.0,34.0,1.0294117344290667,-0.5377789543741235,-0.3096905533467315,0.0,0,0,0,0,0,0
30.0,41.95554989340643,45.76754531215364,2.355592562288084,1.083365211408187,0.7198445820100107,96.31100153008832,102.7836650853732,17.414389531183243,15.289264786959183,37.0,29.0,1.275862024970275,-0.4507782898950156,-0.2192994856372803,0.0,0,0,0,0,0,0
31.0,34.13008393575487,38.530721492360186,2.382845860287605,1.3965859892671213,1.4505295842198105,94.04352630920968,103.9961568922252,16.735211898024144,15.35141401351794,4.0,35.0,0.1142857110204082,-0.500512470065146,-0.3253090754266914,0.0,0,0,0,0,0,0
32.0,36.4682916678418,32.42901734056633,1.2378828629760357,1.1907653995435454,3.3611844478190167,48.87901654487558,60.44777017956936,20.432163283548046,18.63585161272341,43.0,36.0,1.194444411265433,-0.6689942090561741,-0.6226156071959373,0.6388888888888888,2,1,0,0,0,0
33.0,45.3624735557104,42.72491226216391,2.8665830233931104,1.22412937638193,3.537790672208357,49.80036806062392,58.43542861549339,20.85369188120377,18.80826570698689,44.0,36.0,1.222222188271606,-0.6661462446077339,-0.629643669458228,0.6388888888888888,2,0,0,0,0,0
34.0,63.82346537103218,58.632384582555865,1.9677888737466611,1.059472920275918,3.5634201551719302,50.32879085466515,60.401314616898894,21.877806428411365,18.68054960858568,3.0,34.0,0.0882352915224914,-0.6672015915519374,-0.5025188052742441,0.6111111111111112,2,0,0,0,0,0
35.0,41.35082994414502,38.555361711140975,1.145125733777729,1.0724534126396958,0.970369050501884,63.32427117958224,61.86602005176883,30.5325659543724,28.028996894484493,40.0,2.0,19.999990000005,-0.6107819444761652,-0.5392782761634135,0.0,1,0,0,0,0,0
36.0,58.98033068897141,55.99653549605088,2.4056681334550425,1.6895678625185493,0.5416070019597053,68.80978800985139,65.17855977695925,31.3125581593761,27.53879214620165,39.0,33.0,1.1818181460055108,-0.5640912991480442,-0.3305915396217893,0.0,1,0,0,0,0,0
37.0,59.825981453743154,55.643735375637135,3.0214601087557487,0.7995053186751409,0.6285502613831548,64.25538897777267,78.67883277078074,20.19068802359309,15.393676186224395,42.0,35.0,1.1999999657142868,-0.6889267948377265,-0.4831848328053595,0.0,0,0,0,0,0,0
38.0,54.41684250427883,49.04429141062136,2.653965018186744,0.5947413540859884,1.787472400227654,63.70157253682893,71.11321905827492,18.78579194657873,16.88288343523552,47.0,34.0,1.3823529005190325,-0.6266876169608326,-0.4904658514842638,0.1388888888888889,1,0,0,0,0,0
39.0,59.59162333370787,58.46450176298292,1.889618263173106,0.92893251556694,1.83595437035253,68.26344460761312,75.65031396857478,21.580796645204348,18.69685016019082,2.0,35.0,0.0571428555102041,-0.6338288572564854,-0.3382102978826287,0.0,0,0,0,0,0,0
40.0,52.818667054529385,54.10546767487101,3.5880755545408767,0.9663478959955294,0.535459232499409,68.95588626533169,81.8304265896762,20.38974093295153,17.014910158143007,3.0,35.0,0.0857142832653062,-0.6136887994591335,-0.3325234371961155,0.0,1,0,0,0,0,0
41.0,53.50794466492992,56.23702356365224,2.202057012063793,1.0742485924495029,0.8222090828866374,78.53097371346279,89.38942701112397,20.92662259303801,17.78437387885432,2.0,31.0,0.0645161269510926,-0.5752102705599951,-0.2155612686021142,0.0,1,0,0,0,0,0
42.0,104.1747497774074,109.00346952842618,1.720595926849501,0.8736375984552289,1.9795174187684088,60.43514219865419,70.78642741550384,15.66625867870916,12.559963859851107,24.0,26.0,0.9230768875739658,-0.6072780429866262,-0.1730398827920315,0.2222222222222222,2,0,0,1,0,0
43.0,101.38425757460035,105.0609413637524,2.053166332545098,1.038862019426766,1.457295927439114,63.217595955495895,73.98284330314475,16.63598696696007,12.683743827522663,21.0,22.0,0.9545454111570268,-0.6204056679150328,-0.1874528517977698,0.1388888888888889,2,0,0,1,0,0
44.0,100.76996990442616,98.37247039336818,2.686767387734143,0.9931524831057664,1.6824049919161843,62.58734783052925,70.7089923688928,16.006281734516406,12.935823837893388,30.0,24.0,1.2499999479166688,-0.636370340481887,-0.1722431886711516,0.1944444444444444,2,0,0,1,0,0
45.0,86.4437855165795,87.81346127827494,2.293197888654062,0.8247930504282557,1.328863172313158,73.86767781631404,80.09710452404842,18.33952519752863,14.362424673626087,24.0,23.0,1.0434782155009472,-0.4309507205283689,-0.1192616387471759,0.0,1,0,0,0,0,0
46.0,80.57317499131598,78.47412881943276,3.7186507597831833,1.005011077313238,1.142355448915942,78.89814384608164,84.41726632922222,17.952285638265796,13.149872005474164,25.0,21.0,1.1904761337868508,-0.4371039942162842,-0.130571587563628,0.0,1,0,0,0,0,0
47.0,78.30452838869091,77.24958524145114,3.83655379046722,1.1604233567797209,1.2441308104012636,82.47961232465497,91.806959633738,16.404996999266174,11.452081651252485,26.0,20.0,1.299999935000003,-0.4444549724150063,-0.1249246077601309,0.0,1,0,0,0,0,0
48.0,106.89925481155086,112.92388899814304,1.377743226537181,0.7357622568885122,0.984385039226769,50.65909527458353,59.91960848132413,22.34159899923253,18.17530198048177,26.0,28.0,0.9285713954081644,-0.5911237472777213,-0.2664236541669137,0.3055555555555556,2,0,0,2,0,0
49.0,110.68643040055076,116.94119646173472,1.3621988312012767,0.9264710217145632,0.987680813779674,49.94721361273062,59.28850909200799,22.198816892282125,17.537259809434378,22.0,28.0,0.7857142576530622,-0.5765270918208464,-0.2473293981682848,0.2777777777777778,2,0,0,2,0,0
50.0,110.80637861831816,107.32611093242188,1.6117769233594017,0.6613560150721228,0.8918127800689957,57.68572144401345,52.9086314397473,30.049267626229305,25.066470060457405,23.0,32.0,0.7187499775390632,-0.4801020998147917,-0.2076873800168061,0.3333333333333333,2,2,0,2,0,0
51.0,122.5737952992512,119.75674489622192,2.356059960143442,0.9320686760038608,1.220213963160862,55.189358416264746,49.53561377608291,29.101327474929263,23.663324531499157,23.0,30.0,0.7666666411111119,-0.4181431557644066,-0.0727415639108129,0.3611111111111111,2,2,0,2,0,0
52.0,102.44978982425376,94.85207201227522,3.3249934156233008,0.5646775958029108,0.937179467542666,60.70031039397112,56.63334962440239,29.539132305745408,23.44000384278456,32.0,30.0,1.0666666311111122,-0.5370073489684396,-0.2944799916777345,0.3055555555555556,2,1,0,2,0,0
53.0,33.75020012859818,25.9266796206058,0.7063151059326719,0.6059981848997639,0.4601035151455743,41.72919415595966,58.02096592087385,11.588454543723175,10.636074909615504,1.0,8.0,0.1249999843750019,-0.731299812880994,-0.6928033134974042,0.9166666666666666,2,1,0,0,0,0
54.0,25.10761535260676,15.820341704102418,1.1111693017900404,0.5807613378424246,1.2080478511483386,43.303544603815055,56.24861637017912,11.254294009528993,10.586481465823034,60.0,3.0,19.999993333335556,-0.7572676640206526,-0.706539469728331,1.0,2,1,0,0,0,0
55.0,11.637109117040453,10.256818942299994,1.6290976699735884,0.3713712248023499,0.4299850163020191,37.844612926302815,53.54243154929334,11.844897116480986,11.349950013327293,60.0,5.0,11.99999760000048,-0.6588846989180799,-0.6302530582300263,1.0,2,1,0,0,0,0
56.0,20.514913484324357,21.64499515816462,0.4573559292551031,0.4527645536149814,0.6027259548264366,48.89699253845957,50.34204686809532,22.97826515990122,21.947363302014374,3.0,59.0,0.0508474567652973,-0.4608093056030246,-0.4489052396204485,0.8888888888888888,2,1,0,0,0,0
57.0,18.738763897703397,17.699740971746415,0.8622566695310031,0.825561521360305,0.5268603527188878,50.47447328046288,52.24301098023898,22.43719979158814,21.75231578812257,60.0,3.0,19.999993333335556,-0.4546418895565509,-0.4249696327821459,0.9444444444444444,2,1,0,0,0,0
58.0,32.386489357393444,35.58834751382942,1.18629507747307,0.5597397711380684,0.5451857857227248,50.35415646821113,51.56835897511125,24.578264415595367,22.81096990531005,6.0,53.0,0.1132075450338199,-0.4589112832558125,-0.4344169209826415,0.7777777777777778,2,1,0,0,0,0
59.0,33.78923679474303,40.99804287257082,2.662952733276539,0.6906874943773713,1.282989525058079,55.32946138430909,93.18174096494504,8.190521133494638,5.72331843204758,44.0,41.0,1.0731707055324218,-0.7812721874132663,-0.6961998017360516,0.0,1,0,0,0,0,0
60.0,38.038245385529066,48.956194886126,2.6729536134841765,0.4903531841660108,1.3555223941614598,52.52807733755471,92.82637181687824,7.885031596550024,6.669823838881988,43.0,35.0,1.228571393469389,-0.8113215960950422,-0.6560470385112355,0.0,1,0,0,0,0,0
61.0,39.67989798910625,48.73998115066132,2.3991916592104685,0.9362834561620936,0.8079940272928157,56.4636288482116,86.82809128933155,11.165864268978664,9.557447274299957,3.0,33.0,0.09090908815427,-0.7475003893360572,-0.5183763358885942,0.0,1,0,0,0,0,0
62.0,37.04310399670173,47.19545157954784,1.0068503579228345,1.038253113404142,1.2159565851338712,57.3547130774117,85.84149562974002,12.178324614159523,11.131536741672509,52.0,38.0,1.3684210166204998,-0.7269010977715422,-0.5585506945905672,0.0,1,0,0,0,0,0
63.0,44.17216896367337,58.50466743718361,1.3749711638811164,1.3837436055355732,1.741386790705511,55.81887948231751,88.63017677868605,11.046678578742933,9.395501866517565,2.0,34.0,0.0588235276816609,-0.7206026962538058,-0.4351625006304703,0.0,1,0,0,0,0,0
64.0,42.00093184706574,40.12143458844437,1.6878258866480431,1.0206318249189672,1.0748651711675627,80.93635439525374,78.149276922006,24.22587382944188,22.27250763152571,48.0,35.0,1.3714285322448991,-0.4971313030373651,-0.3388326440780135,0.0,0,0,0,0,0,0
65.0,48.04523143302231,47.45982568948988,2.884948039377986,0.8453393332357356,0.929925924347178,78.20923926627448,78.8149090292261,22.026770089749625,19.87854003828912,50.0,35.0,1.4285713877551034,-0.5190603950092313,-0.2941598223813296,0.0,0,0,0,0,0,0
66.0,47.18818616330017,47.55294850903367,2.597270039412256,1.021773992364256,0.8531310889457611,79.00058723773452,79.99640308047384,20.971448745555445,19.67040312324603,2.0,33.0,0.0606060587695133,-0.5010050717445713,-0.2910979633807747,0.0,0,0,0,0,0,0
67.0,60.677293569427306,55.88736838587128,2.54679699094864,0.9353643112683688,0.5389126638747928,93.8120748345511,85.62638405013531,26.76260472659646,21.652219624166023,30.0,27.0,1.1111110699588491,-0.3445217092720989,-0.1649726540755549,0.0,0,0,0,0,0,2
68.0,61.7883009011675,54.51557443581304,2.342474475425178,0.7911513789038204,0.6536129609031675,96.94331835159448,85.31484521748138,29.498545280410134,23.83862824621385,40.0,24.0,1.666666597222225,-0.3386126810389676,-0.1507911377652733,0.0,0,0,0,0,0,0
69.0,64.26346216415243,60.32934262747864,2.3786643562899203,1.1241903779026288,1.2876306165363092,56.68153862430273,71.87541622462726,15.68057808656384,14.22887513346071,38.0,37.0,1.0270269992695409,-0.6863408742354049,-0.478351174879321,0.25,2,0,0,0,0,0
70.0,57.93633804183648,50.725492562614576,1.6533780963030105,1.0883676762333918,1.3110240426868214,61.09804183204416,75.45836663556636,18.0226215367007,14.963005936737744,42.0,31.0,1.354838665972946,-0.7198758972651151,-0.4864403566973072,0.0,2,0,0,0,0,0
71.0,61.40945970823424,55.902201612106055,2.136891529569667,0.8112254468038486,1.5334767127056768,52.89097970483522,65.70786901608142,16.4161595320145,14.913932423239295,41.0,36.0,1.1388888572530873,-0.7212494973831495,-0.5329036604002771,0.3333333333333333,2,0,0,0,0,0
72.0,68.9906112811903,71.22299709421151,2.643777867412876,1.3846549527960654,0.8260908404728075,62.899954992625744,75.8977537502673,19.176915270995917,15.119965052933797,34.0,27.0,1.259259212620029,-0.5705321854901798,-0.2850823806661431,0.0,1,0,0,0,0,0
73.0,64.95913186035881,69.72301884013272,2.480874458802677,1.119413455195153,0.6826007306807823,63.397972004049066,80.98488456795675,17.691036895761865,14.138343285235951,31.0,29.0,1.0689654803805009,-0.6008494934126627,-0.30553701744308,0.0,1,0,0,0,0,0
74.0,69.8666533728152,86.19600957140041,2.349648270537623,0.7590444177288522,1.7118023375117142,51.18634502499934,85.4042027533124,7.6817312723867825,5.227903403100647,34.0,28.0,1.214285670918369,-0.5865556453495793,-0.3902451081299626,0.1111111111111111,2,0,0,0,0,0
75.0,61.58722698199283,73.8345999189726,1.761060874623735,0.9255746347244996,1.9807813387365825,50.68742134432921,90.99516518242736,7.06284850048734,4.238894596200598,26.0,26.0,0.9999999615384628,-0.6187942804799771,-0.3993181617205347,0.0,2,0,0,0,0,0
76.0,70.86978346500543,75.63487998373847,1.198088525898254,1.638811527818163,1.259258838669871,43.228305401353936,61.42551999462931,17.606466507072426,15.462246821765698,36.0,38.0,0.9473683961218844,-0.6287182910586391,-0.3582049713132895,0.3055555555555556,2,1,0,0,0,0
77.0,68.68750809408067,75.78182566500297,2.0541944992559693,1.444313899392757,0.781911926661928,44.24533551674622,63.442769109360405,18.208358854005372,15.523720466455412,37.0,28.0,1.3214285242346957,-0.6149809470003539,-0.338658648491498,0.3055555555555556,2,1,0,0,0,0
78.0,52.221113866969006,52.478185537635525,4.529287742965579,0.647657003935403,1.0554558381576886,58.28041716355597,67.81194681779391,20.684308027848296,18.176236889408106,38.0,2.0,18.99999050000475,-0.6103643374550496,-0.5019981100636234,0.3333333333333333,0,0,0,0,0,0
79.0,49.64376081021109,56.88319965580866,4.656867821487584,1.0317299748070194,1.3044352893922335,58.57017127849057,69.30248694680819,22.866725377560684,18.678754839351885,39.0,34.0,1.1470587897923883,-0.5941169261701753,-0.4354895203619733,0.25,0,0,0,0,0,0
80.0,47.981815820526975,51.40330294920534,3.5627247618536355,0.8499422287049517,0.9498346520096717,57.1327991771412,65.85556091151356,22.871559269611925,19.466486092173152,2.0,38.0,0.0526315775623269,-0.5615519338736923,-0.3980036540332591,0.3333333333333333,1,0,0,0,0,0
81.0,38.61618460848096,35.83002750226443,1.2624916360503902,0.4395333758201878,0.6951386196351905,60.83708756805609,66.0300086913211,22.38826613264193,20.975450588468632,49.0,40.0,1.2249999693750009,-0.5860770789991978,-0.4752155962306066,0.3055555555555556,1,0,0,0,0,0
82.0,33.755335521046206,29.53448198767458,1.0729967976903434,0.3128211411772961,0.4805451780956672,74.33016536977262,81.66626715331931,20.57691879109503,18.615837885169167,51.0,43.0,1.1860464840454308,-0.5709307779454211,-0.4704874103381757,0.0,0,0,0,0,0,0
83.0,41.03548256462536,38.27145846246965,0.8864426620611697,0.5216232692072869,0.6212180590557752,70.05612893774394,76.80505319381659,20.93710817520173,19.387152027703635,42.0,2.0,20.99998950000525,-0.5775498093767572,-0.5017250922508025,0.0,0,0,0,0,0,0
84.0,49.52769182512385,49.87585994075317,2.61072851348601,0.6319476400156603,1.856846115923957,65.01251901764202,95.15586750514667,7.215715654011878,5.399516741433475,40.0,35.0,1.1428571102040823,-0.7627769659384639,-0.5697083139252801,0.0,0,0,0,0,0,0
85.0,48.273840325494206,46.26859476905969,2.4829518286896826,0.8063604504036661,1.581483009288143,63.715353541713085,94.01731646388978,6.838621538300528,5.589253667585467,45.0,33.0,1.3636363223140509,-0.7769820495774953,-0.5612915472811218,0.0,0,0,0,0,0,0
86.0,39.847552086140425,40.06318270048247,2.2193387338588613,1.0587916989566242,0.9250125423460994,75.37102853258146,105.9334997203192,6.956301702348724,5.206656271860017,3.0,33.0,0.09090908815427,-0.8030687623965321,-0.5468303572965822,0.0,0,0,0,0,0,0
87.0,25.21011748678626,27.60167149071169,0.7234503808359678,0.337806481391401,0.6641327684762032,77.07169882321699,93.32246011134032,16.490329281469872,15.69470574204328,55.0,50.0,1.0999999780000005,-0.6447374115982627,-0.5343729102498316,0.0,0,0,0,0,0,0
88.0,32.95460499433901,32.75647911980725,1.665998119223662,0.3109177761423924,0.619170629223194,84.39442551915931,98.8044097609401,17.27537703806046,15.60379741811727,2.0,41.0,0.04878048661511,-0.6496184984764989,-0.4479607333279508,0.0,0,0,0,0,0,0
89.0,47.77737102313032,46.41008855657276,2.0881579113910163,0.4278279220934474,0.7338284064808762,83.0511604657101,97.7965251901028,15.27061937399178,13.739975863383442,60.0,2.0,29.9999850000075,-0.5762153416728489,-0.4209899590388175,0.0,0,0,0,0,0,0
90.0,44.06433789902377,48.73036281854338,1.4054084868243173,0.5662676824101924,1.5893306270926946,55.86903406162564,78.07411990488168,18.401268130902647,17.241729895584267,49.0,32.0,1.531249952148439,-0.7269868336924327,-0.5370236805447712,0.0,0,0,0,0,0,0
91.0,54.17346114755698,59.43457305897108,3.2969917985874515,1.3209998053416876,1.2388955600471832,99.14749775269908,98.8597602336137,21.413479732731894,18.31432354456331,32.0,29.0,1.1034482378121298,-0.3700903107712086,-0.1775247420998824,0.0,0,0,0,0,0,0
92.0,81.08843707945533,109.87090903873442,1.8508154395968328,1.3328342706865923,2.040084068064273,42.83916849319716,85.38156431706136,10.71152825912125,7.446512055085517,32.0,7.0,4.57142791836744,-0.7758671356187622,-0.3949069748475639,0.0,2,0,0,0,0,0
93.0,84.56599747357508,115.7384649140781,1.1099077161662088,1.1183419134111916,1.9835877098057424,42.37558959729409,85.05946429238485,11.314894451210805,7.425213034492087,30.0,7.0,4.285713673469475,-0.7625240991165643,-0.3616546778072411,0.0,2,0,0,0,0,0
94.0,39.52280645987079,57.09842983830024,1.6159637608317148,0.6750098511531549,1.744345150679125,42.0196131613774,84.33437360093596,10.699768590932363,8.386596344049652,6.0,30.0,0.1999999933333335,-0.77960923812629,-0.5056708687041531,0.0,2,0,0,0,0,0
95.0,43.72421223718642,49.27826579976852,2.5571356077839664,1.0469143962847614,4.522101605367455,55.9296640728542,88.50303666771221,13.467307337062069,9.681534093744084,40.0,36.0,1.1111110802469144,-0.8158601153719448,-0.6293147892310117,0.0,2,0,0,0,0,0
96.0,34.08307145504904,34.7067033753614,1.487482913847454,0.8857401646941906,3.4249966431894827,55.824903186945264,84.70944147697182,13.73036894476325,11.058887620246084,2.0,40.0,0.04999999875,-0.8542464904378351,-0.6368160650793391,0.0,2,0,0,0,0,0
97.0,38.86374729787825,33.19013140767231,1.163940917417961,0.9016541014679238,3.354693586836128,59.95788888527311,87.37188627938907,13.458986490869224,10.935048092698372,2.0,48.0,0.0416666657986111,-0.8288352754465994,-0.6248523309928572,0.0,2,0,0,0,0,0
98.0,40.92678577165019,42.45234254956219,2.6856360171786378,0.9261472448672275,0.8861776677126052,53.36420160920886,75.16109673685176,20.932537993921592,18.381527968188244,43.0,36.0,1.194444411265433,-0.7639806900224889,-0.6095989265407491,0.0,1,0,0,0,0,0
99.0,45.61401792090368,43.74396979495549,2.9243266692421,0.7768306271096703,1.115986737550389,49.92423640669335,69.62349692626235,20.8636212152943,19.062238364843115,41.0,32.0,1.2812499599609388,-0.7618111198703511,-0.6325458823358001,0.1944444444444444,1,1,0,0,0,0
100.0,55.19161998784156,45.68870635169887,1.1523076448914376,0.3544623376267897,0.643967035480444,78.1064470550661,78.19220593123146,31.5262931807677,27.64332998732733,43.0,1.0,42.99995700004301,-0.5615987283815583,-0.4504210601545467,0.0,0,0,0,0,0,0
101.0,47.673747217050106,42.48192234122851,2.4635003926873167,0.3043327413730121,0.443054264926061,76.76631175960105,76.74268489772126,30.207827829801257,26.93508062030009,49.0,39.0,1.2564102241946098,-0.547354532851624,-0.3494541330923675,0.0,0,0,0,0,0,0
102.0,40.58336011618252,34.318293603241216,2.4447897597778927,0.7218657459760505,0.6020703907363476,83.58526768912208,83.50052545135739,29.815659914934702,26.196462514125933,47.0,33.0,1.4242423810835645,-0.5176442373391373,-0.3615324553257607,0.0,0,0,0,0,0,0
103.0,36.501145260614976,46.207339321459614,17.214699222147647,1.3908855695124782,1.2428805334963364,85.1283663282264,118.70950932023892,2.7650958224118303,1.3201393485867703,1.0,30.0,0.0333333322222222,-0.672830089252573,-0.4686895362668732,0.0,0,0,0,0,0,0
104.0,38.46388154219693,51.74992720609447,1.4735932054606746,1.491947224418233,1.3054829660496896,77.83878595022657,114.75730420492884,1.7399988225353276,0.8151555034354007,31.0,36.0,0.8611110871913588,-0.6989950689233879,-0.4817539999214794,0.0,0,0,0,0,0,0
105.0,42.78580957528351,48.53019099733002,2.2247737659726514,1.0633025442612325,1.4306107689032868,74.72994474328046,103.9463985623297,4.719790201859625,3.465492136795917,36.0,29.0,1.241379267538646,-0.6994317062075571,-0.4661392278303894,0.0,0,0,0,0,0,0
106.0,45.59499785178862,45.26774359842625,1.5576495725893362,0.9443190975996124,1.1987419176561764,85.95694557425293,102.76765730621794,10.361414214450452,7.979556904872971,35.0,31.0,1.1290322216441218,-0.5607672130105902,-0.3996999132714486,0.0,0,0,0,0,0,0
107.0,58.42396983547837,56.4940572985749,2.074183564724296,1.0250533527679688,1.1784297741897116,82.41947950226135,95.48593011168546,11.63711058337669,9.699027662096558,32.0,39.0,0.8205127994740309,-0.5525713952814183,-0.3594462693506836,0.0,0,0,0,0,0,0
108.0,45.131196505192975,40.31940877519303,1.283980254361321,0.9024381340231518,0.8824818048258857,78.30255143184776,90.3904677104952,12.064721776895263,10.231848156007056,3.0,32.0,0.0937499970703126,-0.5614676692029197,-0.4186984104293436,0.0,1,0,0,0,0,0
109.0,46.34314222909461,49.249534030275925,2.344616483956305,1.3053769581624035,1.526305498414833,92.27670847056272,91.71679947240284,24.5723796108514,21.26215993344001,35.0,34.0,1.0294117344290667,-0.4110706840910298,-0.1617372757668101,0.0,0,0,0,0,0,0
110.0,48.59290309992974,54.25099371261868,1.6148499756506498,0.7634604038159238,2.063734571982146,89.82608177933881,91.28338093443608,24.26851896254713,21.576116645652647,45.0,32.0,1.406249956054689,-0.4388084835886302,-0.1618320802501101,0.0,0,0,0,0,0,0
111.0,52.70527814163006,51.69715178839877,1.193037940054838,1.111765194795148,1.9057278990732176,93.5903636321738,90.20265230833532,26.085643666497816,22.95975003482713,44.0,32.0,1.3749999570312514,-0.4076752070901843,-0.1437100500557434,0.0,0,0,0,0,0,0
112.0,51.71685281972496,52.30573854475155,1.229733018374928,1.3203363883701569,1.3416454790566903,102.54048004801189,100.15832237141218,21.82882301251307,17.989174970667463,37.0,31.0,1.1935483485952143,-0.3471139363605957,-0.1610017939231172,0.0,0,0,0,0,0,0
113.0,52.53109366569935,58.80998852669045,2.034828763606915,1.3218133007356312,1.41934707393161,105.59036742531934,103.7422358154533,21.664898362756368,17.979103523644184,26.0,31.0,0.8387096503642048,-0.3321314617338332,-0.1132055914402945,0.0,0,0,0,0,0,0
114.0,39.60014347360237,39.96620804461768,0.5048864872436022,0.8348593091941878,1.029311394856807,58.70470777532768,85.44518771336655,5.269876076707871,3.9797144192609135,2.0,36.0,0.0555555540123457,-0.8529057810241226,-0.6521639552013884,0.1666666666666666,2,0,0,0,0,0
115.0,47.34460676228592,45.996481824455984,1.0423004658823616,0.446692936786802,1.1299637307681616,54.76186310641759,81.20558911168088,4.578779755448449,3.6103741493275305,41.0,4.0,10.24999743750064,-0.8724897135042874,-0.7930321940745753,0.4722222222222222,2,0,0,0,0,0
116.0,44.365448458569546,43.43306631291797,0.5413373119990776,0.819735099728031,0.8626160090327109,55.03444881055098,80.8321856886948,7.913314656722919,6.498615017790943,3.0,33.0,0.09090908815427,-0.8573983113370853,-0.6405115201350677,0.1944444444444444,2,0,0,0,0,0
117.0,71.6187733138696,61.497402999900736,2.22762547936298,1.128958999820642,0.6942578294804538,58.58206046369359,68.89034632802999,14.391383373771417,12.791734340190471,46.0,29.0,1.5862068418549364,-0.6283013721687796,-0.3838272904992326,0.2777777777777778,2,0,0,0,0,0
118.0,62.2193224643095,64.65633172430141,1.6610458399349923,1.158203113298076,0.8758451664641844,59.75316024874793,71.78857219043974,15.02053433414365,13.51901756944612,49.0,29.0,1.6896551141498235,-0.6275807409483714,-0.3061311593821698,0.25,2,0,0,0,0,0
119.0,65.95486533201868,58.72798047794079,1.900078592684212,1.0573614206392952,1.008267576680701,58.447665537954975,68.83079472484674,15.597080583488484,13.572059741733378,47.0,31.0,1.516128983350678,-0.6403424152518448,-0.4147474512416804,0.25,2,0,0,0,0,0
120.0,73.0646921676036,75.46999166232517,1.3480526847401648,0.973401778900272,1.4512455991790445,57.283452878434574,83.76703200984352,14.581549583992093,12.024298815000112,29.0,34.0,0.8529411513840839,-0.7012854206988015,-0.531868358779541,0.0,1,0,0,1,0,1
121.0,77.4296009427463,90.09716866832282,2.3722569846127324,0.8985707956289648,1.216561737898115,52.0703183547745,80.48589109179292,16.019707760329524,13.165788086345406,31.0,35.0,0.885714260408164,-0.6866851859337353,-0.4152351088374362,0.0,2,0,0,0,0,1
122.0,42.82409042011116,40.50275653625236,1.8975590952368535,0.9257473027186136,0.8108602598127772,61.66496185305421,90.80027211744434,14.85706994236568,12.921048007208729,4.0,32.0,0.1249999960937501,-0.7165204144086047,-0.5627540179030454,0.0,1,0,0,0,0,1
123.0,62.53834544886493,60.72953101740539,1.7956834311167404,1.2200333992905763,1.2871586588034891,64.9746803674034,79.70625748224634,22.27454255239763,16.683725869940126,34.0,38.0,0.8947368185595574,-0.6619290919823134,-0.4893147370072225,0.0,1,0,0,0,0,0
124.0,66.20916873726985,55.67738912169194,1.5871008996432363,1.3114748763509416,2.302947279201951,59.34418912304147,69.36017203083621,24.505338057751597,18.264099811573278,37.0,46.0,0.8043478086011346,-0.6605642633503133,-0.5387001909479184,0.2222222222222222,2,1,0,0,0,0
